Taxon	Scaffold	Gene1	Gene2	Consecutive	Sep	Code	Strand1	Strand2	GNScore	GNWithin	GNAll	GNMinus	CAI	CAI.Alm	CBI	COG	COGanno	COGfun	Annotation	nCAI	nCAI.Alm	nCBI	nCOG	nCOGanno	nCOGfun	nAnnotation	MI	HK	CAIdsqr	CAIdxdy	CAIlogpratio	CAIdxdyR	CAIdsqrR	COGsim	N1	N2	forward	forwardplus	sumBias	same	bbfGNScore	bbfGNMinus	bbfGNWithin	bbfGNAll	bbfHK	bbfMI	bbfCAIdxdyR	bbfCAIdsqrR	COGsimClass	cfCOG	pSame	groupIndexD	pSameD	pOpLogistic	pOpDistance	pOp1	bOp1	pCAI	pOp	bOp	pOp2	pSame	pOpLogisticLike	pOpLogisticM
182710	212	276828	276829	1	  260	Same	+	+	  4.6931250	 1.73365944	  9.1713617	  8.99443099	1.597940	2.618818	0.9236622	84	Mg-dependent DNase	L	hypothetical protein	1.599798	2.766785	0.9533051	3583	Uncharacterized protein conserved in bacteria	S	hypothetical protein	 8.421529e-03	 7	3.450510e-06	 9.329050e-04	 3.730164e-02	 1.447817e-02	2.039651e-04		68	 7	 TRUE	 TRUE	 33	TRUE	2.871356	2.5300256	1.7144267	2.2399396	1.2398211	0.8754579	1.2224946	1.2203006	U	0.9145799	0.9287685	34.09230769	0.17495359	0.8956873	0.2067927	0.64549142	 TRUE	0.5256025	0.66858211	 TRUE	0.41514294	0.9287685	0.7513218	0.8409304
182710	212	276829	276830	1	   86	Same	+	+	  3.3431983	 1.73365944	  7.8214350	  7.64450428	1.599798	2.766785	0.9533051	3583	Uncharacterized protein conserved in bacteria	S	hypothetical protein	1.645666	2.677611	0.8868708	1658	Small primase-like proteins (Toprim domain)	L	hypothetical protein	 7.622407e-02	 7	2.103902e-03	-4.811569e-04	 2.408188e-02	-2.490764e-02	1.109208e-01		 7	21	 TRUE	 TRUE	 34	TRUE	2.590220	2.4153459	1.7144267	2.0677422	1.2398211	1.8339464	1.1893149	1.2111858	U	0.9145799	0.9163187	22.76153846	0.35233063	0.8757907	0.4007696	0.79320422	 TRUE	0.5193270	0.80560409	 TRUE	0.60696343	0.9163187	0.7243274	0.8161671
182710	212	276830	276831	1	  -34	Same	+	+	 11.4926236	 7.60015639	 34.6897625	 33.32854177	1.645666	2.677611	0.8868708	1658	Small primase-like proteins (Toprim domain)	L	hypothetical protein	1.590218	2.671286	0.8879345	30	Dimethyladenosine transferase (rRNA methylation)	J	dimethyladenosine transferase	 4.811332e-03	21	3.074473e-03	-6.367249e-04	 2.584192e-02	-4.034160e-02	1.626616e-01	0	21	63	 TRUE	 TRUE	 35	TRUE	3.658580	3.4550547	3.1447214	3.7519717	2.0128773	0.8256683	1.1681245	1.2000133	N	1.1486227	0.9759861	 0.24615385	0.96465851	0.9665350	0.9710629	0.99873313	 TRUE	0.5161371	0.99881225	 TRUE	0.99422124	0.9759861	0.8552621	0.9427871
182710	212	276831	276832	1	   83	Same	+	+	  0.0000000	 3.83046360	  3.8304636	  3.16621675	1.590218	2.671286	0.8879345	30	Dimethyladenosine transferase (rRNA methylation)	J	dimethyladenosine transferase	1.730105	2.886018	0.9269533	-	-	-	hypothetical protein	 1.398112e-05	 7	1.956842e-02	-3.947457e-03	 8.949794e-03	-1.197658e-01	6.984968e-01		63	 7	 TRUE	 TRUE	 36	TRUE	0.757940	1.8588900	2.3272715	1.4431476	1.2398211	0.7358160	1.0637662	1.0182914	U	0.9145799	0.8101070	22.41538462	0.36526813	0.6811849	0.4143479	0.55147981	 TRUE	0.4910547	0.54261299	 TRUE	0.35767699	0.8101070	0.5007238	0.6336596
182710	212	276832	276833	1	  161	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.730105	2.886018	0.9269533	-	-	-	hypothetical protein	2.321502	4.079622	1.0550985	-	-	-	hypothetical protein	 0.000000e+00	 0	3.497502e-01	 6.967728e-02	 1.415593e+00	 6.483742e-01	1.170926e-01		 7	 0	 TRUE	 TRUE	 37	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1409513	1.2099280	U	0.9145799	0.6605785	28.70000000	0.21235702	0.3011448	0.2489491	0.10408587	FALSE	0.5129349	0.10901158	FALSE	0.06819921	0.6605785	0.2049464	0.4410545
182710	212	276833	276834	1	  208	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	2.321502	4.079622	1.0550985	-	-	-	hypothetical protein	1.850241	3.082053	1.0048120	4466	Uncharacterized protein conserved in bacteria	S	hypothetical protein	 0.000000e+00	 0	2.220869e-01	 1.528204e-01	 6.566922e-01	 8.801190e-01	1.190536e-02		 0	13	 TRUE	 TRUE	 38	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1136770	1.2333137	U	0.9145799	0.6605785	31.73076923	0.19270105	0.3011448	0.2268817	0.09326492	FALSE	0.5061264	0.09535812	FALSE	0.05931711	0.6605785	0.2049464	0.4410545
182710	212	276834	276835	1	  255	Same	+	+	  0.0000000	 3.83046360	  3.8304636	  3.53035900	1.850241	3.082053	1.0048120	4466	Uncharacterized protein conserved in bacteria	S	hypothetical protein	1.997974	3.376439	1.1041384	-	-	-	small acid-soluble spore protein	 1.018490e-01	 4	2.182511e-02	 8.138073e-02	 8.865132e-01	 8.523071e-01	6.036061e-03		13	 4	 TRUE	 TRUE	 39	TRUE	0.757940	1.8936695	2.3272715	1.4431476	1.1275099	2.0793252	1.1161524	1.2314221	U	0.9145799	0.8126302	33.84615385	0.17761805	0.6863980	0.2098187	0.32098771	FALSE	0.5064955	0.32667709	FALSE	0.18497754	0.8126302	0.5059009	0.6374782
182710	212	276835	276836	1	  177	Same	+	+	  0.0000000	 3.83046360	  3.8304636	  3.53035900	1.997974	3.376439	1.1041384	-	-	-	small acid-soluble spore protein	1.682487	2.863207	0.9557855	1947	4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate synthase	I	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	 3.600578e-02	 4	9.953252e-02	 1.955518e-02	-1.939475e-02	 4.249159e-01	2.720303e-01		 4	39	 TRUE	 TRUE	 40	TRUE	0.757940	1.8936695	2.3272715	1.4431476	1.1275099	1.2588186	1.1824560	1.1761187	U	0.9145799	0.8126302	29.80769231	0.20024994	0.6863980	0.2353792	0.35402350	FALSE	0.5130898	0.36608981	FALSE	0.21269492	0.8126302	0.5059009	0.6374782
182710	212	276836	276837	1	   68	Same	+	+	  2.8149809	 7.60015639	 11.3920527	  9.92278911	1.682487	2.863207	0.9557855	1947	4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate synthase	I	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	1.624265	2.826888	0.9720563	503	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	F	transcriptional repressor of purine operon	 7.442376e-02	16	3.389724e-03	-2.738568e-04	 2.230055e-02	 3.289916e-02	1.345073e-01	0	39	16	 TRUE	 TRUE	 41	TRUE	2.447254	2.6221859	3.1447214	2.4993760	1.8179592	1.8077836	1.2218443	1.2055302	N	1.1486227	0.9422447	20.79230769	0.43962165	0.9166318	0.4909643	0.89611095	 TRUE	0.5197544	0.90324393	 TRUE	0.75144021	0.9422447	0.7807337	0.8686749
182710	212	276837	276838	1	  163	Same	+	+	  4.2435999	 7.60015639	 14.5883336	 14.58833356	1.624265	2.826888	0.9720563	503	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	F	transcriptional repressor of purine operon	1.780658	3.059804	1.0414822	2088	Uncharacterized protein, involved in the regulation of septum location	M	stage V sporulation protein G	 1.355141e-01	12	2.445877e-02	-7.805462e-04	 6.027106e-02	 5.870743e-02	5.082822e-01	0	16	12	 TRUE	 TRUE	 42	TRUE	2.808262	2.8869563	3.1447214	2.7661488	1.5789278	2.3325199	1.2273327	1.0968235	N	1.1486227	0.9557197	28.90000000	0.20992842	0.9369839	0.2462328	0.79801244	 TRUE	0.4982718	0.79689590	 TRUE	0.52995895	0.9557197	0.8103443	0.8974465
182710	212	276838	276839	1	  341	Same	+	+	  4.2435999	 7.60015639	 14.5883336	 14.52379504	1.780658	3.059804	1.0414822	2088	Uncharacterized protein, involved in the regulation of septum location	M	stage V sporulation protein G	1.633073	2.766598	0.9548051	1207	N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch acety	M	UDP-N-acetylglucosamine pyrophosphorylase	 5.716244e-03	12	2.178151e-02	 5.514139e-04	-3.672248e-03	 1.068430e-01	4.248612e-01	M	12	54	 TRUE	 TRUE	 43	TRUE	2.808262	2.8842807	3.1447214	2.7661488	1.5789278	0.8361941	1.2318153	1.1326455	Y	2.8103291	0.9802730	36.56923077	0.14346512	0.9726293	0.1707598	0.85615634	 TRUE	0.5074793	0.85980190	 TRUE	0.52474376	0.9802730	0.8648230	0.9527134
182710	212	276839	276840	1	   30	Same	+	+	 21.6025423	 7.60015639	 46.7987855	 36.69167757	1.633073	2.766598	0.9548051	1207	N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch acety	M	UDP-N-acetylglucosamine pyrophosphorylase	1.508129	2.593851	0.9213926	462	Phosphoribosylpyrophosphate synthetase	FE	ribose-phosphate pyrophosphokinase	 5.541253e-02	54	1.561093e-02	-4.422693e-04	 4.975995e-02	-9.335685e-02	6.785882e-01		54	71	 TRUE	 TRUE	 44	TRUE	4.061523	3.5568545	3.1447214	4.1138722	2.5876488	1.5759553	1.1016461	1.0249366	U	0.9145799	0.9782838	16.15384615	0.64297540	0.9698080	0.6888723	0.98300713	 TRUE	0.4895275	0.98229294	 TRUE	0.91411027	0.9782838	0.8603838	0.9480922
182710	212	276840	276841	1	  138	Same	+	+	 24.3816637	 1.81201275	 37.7343727	 36.70734187	1.508129	2.593851	0.9213926	462	Phosphoribosylpyrophosphate synthetase	FE	ribose-phosphate pyrophosphokinase	1.404811	2.366752	0.8450153	1825	Ribosomal protein L25 (general stress protein Ctc)	J	50S ribosomal protein L25	 1.286114e-04	22	1.067454e-02	 2.724528e-02	 3.271965e-01	 6.550703e-01	6.965619e-02		71	22	 TRUE	 TRUE	 45	TRUE	4.119310	3.5599697	1.7988382	3.8818273	2.0526830	0.7393097	1.1396591	1.2221526	U	0.9145799	0.9735111	27.23846154	0.23596967	0.9629920	0.2752088	0.88933910	 TRUE	0.5119023	0.89393930	 TRUE	0.64688355	0.9735111	0.8497516	0.9371108
182710	212	276841	276842	1	  205	Same	+	+	 20.1556413	 1.81201275	 31.3111257	 29.57088050	1.404811	2.366752	0.8450153	1825	Ribosomal protein L25 (general stress protein Ctc)	J	50S ribosomal protein L25	1.608495	2.679935	0.9167401	193	Peptidyl-tRNA hydrolase	J	stage V sporulation protein C	 4.510392e-03	22	4.148711e-02	 4.701506e-03	-1.223533e-02	 4.160471e-02	8.250305e-01	J	22	56	 TRUE	 TRUE	 46	TRUE	4.026523	3.3642207	1.7988382	3.6059240	2.0526830	0.8194779	1.2241472	0.9733497	Y	2.8103291	0.9881620	31.53076923	0.19253445	0.9837062	0.2266939	0.93504615	 TRUE	0.4900202	0.93257882	 TRUE	0.63239504	0.9881620	0.8824725	0.9713011
182710	212	276842	276843	1	   84	Same	+	+	  0.0000000	 3.04200624	  3.0420062	  3.04200624	1.608495	2.679935	0.9167401	193	Peptidyl-tRNA hydrolase	J	stage V sporulation protein C	1.511745	2.298595	0.8976347	-	-	-	hypothetical protein	 7.652705e-03	 2	9.360578e-03	 2.463235e-03	 7.308830e-02	 2.909709e-02	3.870183e-01		56	 2	 TRUE	 TRUE	 47	TRUE	0.757940	1.8190334	2.1038995	1.2244036	1.0185051	0.8634391	1.2214913	1.1551608	U	0.9145799	0.8011795	22.57692308	0.35901007	0.6624768	0.4077892	0.52365432	 TRUE	0.5042070	0.52785021	 TRUE	0.34682325	0.8011795	0.4824578	0.6203245
182710	212	276843	276844	1	   88	Same	+	+	  0.0000000	 3.04200624	  3.0420062	  3.04200624	1.511745	2.298595	0.8976347	-	-	-	hypothetical protein	1.680514	2.788013	0.9670318	1197	Transcription-repair coupling factor (superfamily II helicase)	LK	transcription-repair coupling factor	 1.694530e-02	 2	2.848308e-02	-6.012094e-03	-4.196490e-02	-2.858361e-01	1.199278e+00		 2	40	 TRUE	 TRUE	 48	TRUE	0.757940	1.8190334	2.1038995	1.2244036	1.0185051	0.9611299	0.8591547	0.8525794	U	0.9145799	0.8011795	22.93076923	0.34664485	0.6624768	0.3947786	0.51013141	 TRUE	0.4679791	0.47808206	FALSE	0.30316388	0.8011795	0.4824578	0.6203245
182710	212	276844	276845	1	  145	Same	+	+	  3.6186103	 3.83046360	 11.0358942	 11.03589422	1.680514	2.788013	0.9670318	1197	Transcription-repair coupling factor (superfamily II helicase)	LK	transcription-repair coupling factor	1.659040	2.766487	0.9361194	2002	Regulators of stationary/sporulation gene expression	K	stage V sporulation protein T	 6.237815e-02	 7	4.611482e-04	 1.512890e-03	 3.970459e-02	 1.313301e-01	1.522591e-02		40	 7	 TRUE	 TRUE	 49	TRUE	2.680552	2.7020702	2.3272715	2.4625936	1.2398211	1.6630279	1.2317661	1.2334757	U	0.9145799	0.9353846	27.66923077	0.22736379	0.9060454	0.2656695	0.73943236	 TRUE	0.5131329	0.74942798	 TRUE	0.50341950	0.9353846	0.7657365	0.8544263
182710	212	276845	276846	1	  135	Same	+	+	  0.0000000	 3.83046360	  3.8304636	  3.83046360	1.659040	2.766487	0.9361194	2002	Regulators of stationary/sporulation gene expression	K	stage V sporulation protein T	1.809131	3.228250	1.0821962	2244	Membrane protein involved in the export of O-antigen and teichoic acid	R	low temperature requirement B protein	 3.760582e-02	 7	2.252716e-02	 5.321664e-03	 1.279278e-01	 2.571553e-01	2.859088e-01		 7	 8	 TRUE	 TRUE	 50	TRUE	0.757940	1.9929592	2.3272715	1.4431476	1.2398211	1.2780447	1.2167656	1.1743968	U	0.9145799	0.8196916	26.99230769	0.24164077	0.7008163	0.2814756	0.42738784	FALSE	0.5197860	0.44686854	FALSE	0.27234027	0.8196916	0.5204232	0.6482835
182710	212	276846	276847	1	   -3	Same	+	+	  0.0000000	 3.83046360	  3.8304636	  3.83046360	1.809131	3.228250	1.0821962	2244	Membrane protein involved in the export of O-antigen and teichoic acid	R	low temperature requirement B protein	1.738697	2.817449	0.9688693	3956	Protein containing tetrapyrrole methyltransferase domain and MazG-like (predicted pyrophosphatase) d	R	hypothetical protein	 3.760582e-02	 7	4.960916e-03	 1.963630e-02	 1.677125e-01	 5.716964e-01	2.576846e-02		 8	 7	 TRUE	 TRUE	 51	TRUE	0.757940	1.9929592	2.3272715	1.4431476	1.2398211	1.2780447	1.1525886	1.2323022	U	0.9145799	0.8196916	 3.85384615	0.94669440	0.7008163	0.9562064	0.97652635	 TRUE	0.5126157	0.97765593	 TRUE	0.95298563	0.8196916	0.5204232	0.6482835
182710	212	276847	276848	1	   -3	Same	+	+	  3.1690852	 3.83046360	  8.7672107	  8.76721067	1.738697	2.817449	0.9688693	3956	Protein containing tetrapyrrole methyltransferase domain and MazG-like (predicted pyrophosphatase) d	R	hypothetical protein	1.554814	2.626440	0.9464785	1188	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	J	hypothetical protein	 9.585933e-02	 7	3.381283e-02	-8.152915e-03	-5.267411e-02	-3.024571e-01	1.265223e+00		 7	17	 TRUE	 TRUE	 52	TRUE	2.535502	2.4967906	2.3272715	2.1625005	1.2398211	2.0235530	0.8435922	0.8397470	U	0.9145799	0.9250601	 3.85384615	0.94669440	0.8898167	0.9562064	0.99307594	 TRUE	0.4639942	0.99200992	 TRUE	0.97802568	0.9250601	0.7432633	0.8334690
182710	212	276848	276849	1	   57	Same	+	+	  3.1690852	 3.83046360	  8.7672107	  8.76721067	1.554814	2.626440	0.9464785	1188	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	J	hypothetical protein	2.030332	3.249081	0.9634135	-	-	-	hypothetical protein	 1.322502e-01	 6	2.261172e-01	-2.991252e-02	 2.390300e-02	-4.310109e-01	1.999062e+00		17	 6	 TRUE	 TRUE	 53	TRUE	2.535502	2.4967906	2.3272715	2.1625005	1.2022857	2.3134601	0.7266010	0.6934077	U	0.9145799	0.9250601	19.60000000	0.49347581	0.8898167	0.5449911	0.88723184	 TRUE	0.4243659	0.85294598	 TRUE	0.67524951	0.9250601	0.7432633	0.8334690
182710	212	276849	276850	1	   -3	Same	+	+	  0.0000000	 3.83046360	  3.8304636	  3.83046360	2.030332	3.249081	0.9634135	-	-	-	hypothetical protein	2.074538	3.550081	1.0740728	-	-	-	hypothetical protein	 1.134571e-01	 3	1.954158e-03	 1.784476e-01	 1.654934e+00	 9.475596e-01	7.342742e-05		 6	 3	 TRUE	 TRUE	 54	TRUE	0.757940	1.9929592	2.3272715	1.4431476	1.1018783	2.1779506	1.1077710	1.2185481	U	0.9145799	0.8196916	 3.85384615	0.94669440	0.7008163	0.9562064	0.97652635	 TRUE	0.5049512	0.97697608	 TRUE	0.95159233	0.8196916	0.5204232	0.6482835
182710	212	276850	276851	1	    7	Same	+	+	  0.0000000	 0.78845736	  0.7884574	  0.78845736	2.074538	3.550081	1.0740728	-	-	-	hypothetical protein	1.711498	2.733207	0.9398009	2919	Septum formation initiator	D	cell division initiation protein	 2.742453e-02	 2	1.317976e-01	 3.653113e-02	 3.278134e-02	 5.621684e-01	1.622012e-01		 3	 2	 TRUE	 TRUE	 55	TRUE	0.757940	1.3375714	1.4892116	0.6757184	1.0185051	1.1047711	1.1537929	1.2001294	U	0.9145799	0.7427909	 8.08461538	0.87633462	0.5290313	0.8970363	0.88839241	 TRUE	0.5149671	0.89419356	 TRUE	0.81214794	0.7427909	0.3649305	0.5393605
182710	212	276851	276852	1	   70	Same	+	+	  1.0745147	 0.78845736	  2.8398875	  2.83988745	1.711498	2.733207	0.9398009	2919	Septum formation initiator	D	cell division initiation protein	1.817056	3.090556	1.0498661	1098	Predicted RNA binding protein (contains ribosomal protein S1 domain)	J	polyribonucleotide nucleotidyltransferase	 4.666126e-02	 2	1.114242e-02	 1.539912e-02	 2.113601e-01	 4.918768e-01	7.867536e-02	0	 2	14	 TRUE	 TRUE	 56	TRUE	1.889939	1.7446345	1.4892116	1.0995651	1.0185051	1.4328366	1.1665614	1.2198935	N	1.1486227	0.8647315	21.03076923	0.42836577	0.7872412	0.4795187	0.73494411	 TRUE	0.5148405	0.74634882	 TRUE	0.55874519	0.8647315	0.6142503	0.7215978
182710	212	276853	276854	1	  -10	Same	-	-	  1.0745147	 0.00000000	  2.0514301	  2.05143009	1.861098	3.363616	1.1100122	2814	Arabinose efflux permease	G	multidrug resistance protein	1.937803	3.241416	0.9758748	1846	Transcriptional regulators	K	transcriptional regulator	-9.980526e-03	 5	5.883659e-03	 7.144206e-02	 7.239012e-01	 8.473733e-01	2.584972e-03	0	14	 5	FALSE	 TRUE	 56	TRUE	1.889939	1.5968367	0.8287312	0.9565574	1.1577701	0.7359133	1.1166436	1.2288086	N	1.1486227	0.8418892	 1.63846154	0.96064996	0.7445659	0.9677565	0.98614217	 TRUE	0.5066785	0.98650256	 TRUE	0.97037388	0.8418892	0.5664045	0.6834334
182710	212	276855	276856	1	  168	Same	+	+	  0.0000000	 1.73365944	  1.7336594	  1.73365944	1.762400	3.047724	1.0246012	2208	Serine phosphatase RsbU, regulator of sigma subunit	TK	stage II sporulation protein E	1.638176	2.871833	0.9930350	-	-	-	hypothetical protein	 6.765777e-02	 2	1.543181e-02	 1.163386e-03	 1.038048e-02	 1.236664e-01	3.428653e-01		 7	 2	 TRUE	 TRUE	 56	TRUE	0.757940	1.5192349	1.7144267	0.8587938	1.0185051	1.7139877	1.2318939	1.1668614	U	0.9145799	0.7658607	29.20769231	0.20642443	0.5841883	0.2423087	0.26764116	FALSE	0.5149601	0.27953580	FALSE	0.16155327	0.7658607	0.4109693	0.5701168
182710	212	276856	276857	1	  -37	Same	+	+	  0.0000000	 0.78845736	  0.7884574	  0.78845736	1.638176	2.871833	0.9930350	-	-	-	hypothetical protein	1.815978	3.136716	1.0385785	515	Serine/threonine protein kinase	RTKL	serine:threonine protein kinase	 5.285113e-02	 1	3.161387e-02	 1.632140e-03	 1.010704e-01	 1.407076e-01	4.746466e-01		 2	 1	 TRUE	 TRUE	 57	TRUE	0.757940	1.3375714	1.4892116	0.6757184	0.9161387	1.5236801	1.2314113	1.1097327	U	0.9145799	0.7427909	 0.19230769	0.96478292	0.5290313	0.9711655	0.96852643	 TRUE	0.5063811	0.96929530	 TRUE	0.94168823	0.7427909	0.3649305	0.5393605
182710	212	276857	276858	1	   57	Same	+	+	  0.0000000	 0.78845736	  0.7884574	  0.78845736	1.815978	3.136716	1.0385785	515	Serine/threonine protein kinase	RTKL	serine:threonine protein kinase	1.644530	2.706142	0.9217123	37	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	D	cell-cycle protein	 1.864363e-02	 1	2.939441e-02	 2.817666e-03	-3.196967e-03	 1.802130e-01	4.130293e-01		 1	19	 TRUE	 TRUE	 58	TRUE	0.757940	1.3375714	1.4892116	0.6757184	0.9161387	0.9771278	1.2281823	1.1398814	U	0.9145799	0.7427909	19.60000000	0.49347581	0.5290313	0.5449911	0.52252413	 TRUE	0.5138043	0.53628333	 TRUE	0.37170850	0.7427909	0.3649305	0.5393605
182710	212	276858	276859	1	   12	Same	+	+	 10.4770945	 7.60015639	 32.9070386	 31.73486995	1.644530	2.706142	0.9217123	37	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	D	cell-cycle protein	1.629052	2.726859	0.9414378	634	Hypoxanthine-guanine phosphoribosyltransferase	F	hypoxanthine phosphoribosyltransferase	 1.411119e-01	19	2.395801e-04	-5.655616e-06	 2.888762e-02	 2.248894e-02	1.092894e-02	0	19	47	 TRUE	 TRUE	 59	TRUE	3.565268	3.4245942	3.1447214	3.6638591	1.9377290	2.3691967	1.2214611	1.2331771	N	1.1486227	0.9746791	 9.00000000	0.83646593	0.9646662	0.8627967	0.99288993	 TRUE	0.5257718	0.99358249	 TRUE	0.97035893	0.9746791	0.8523512	0.9397845
182710	212	276859	276860	1	  155	Same	+	+	  9.9488771	 7.60015639	 28.7920008	 26.33818276	1.629052	2.726859	0.9414378	634	Hypoxanthine-guanine phosphoribosyltransferase	F	hypoxanthine phosphoribosyltransferase	1.605030	2.707223	0.9611981	465	ATP-dependent Zn proteases	O	cell division protein	 1.781826e-02	28	5.770645e-04	 9.135232e-06	 3.037898e-02	-7.699192e-03	3.197161e-02	0	47	28	 TRUE	 TRUE	 60	TRUE	3.521413	3.2779902	3.1447214	3.4966727	2.1993359	0.9684768	1.2149777	1.2314240	N	1.1486227	0.9724075	28.26153846	0.21816875	0.9614064	0.2554375	0.87423573	 TRUE	0.5197976	0.88269193	 TRUE	0.62630936	0.9724075	0.8472967	0.9345925
182710	212	276860	276861	1	  596	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.605030	2.707223	0.9611981	465	ATP-dependent Zn proteases	O	cell division protein	2.272202	3.864361	1.1435281	3344	Retron-type reverse transcriptase	L	recombinase for Bh.Int	 1.307697e-02	 2	4.451187e-01	-1.568155e-02	 5.744957e-01	-7.176968e-02	1.135098e+00	0	28	 2	 TRUE	 TRUE	 61	TRUE	0.757940	0.7428740	0.8287312	0.6591098	1.0185051	0.9201215	1.1320722	0.8725391	N	1.1486227	0.6864350	39.46153846	0.10104067	0.3787013	0.1214080	0.06411712	FALSE	0.4831297	0.06018355	FALSE	0.03463947	0.6864350	0.2545888	0.4702223
182710	212	276861	276862	1	  261	Same	+	+	  0.0000000	 0.00000000	  0.0000000	 -0.18721154	2.272202	3.864361	1.1435281	3344	Retron-type reverse transcriptase	L	recombinase for Bh.Int	1.474990	2.517193	0.8978442	1521	Putative transcriptional regulator, homolog of Bvg accessory factor	K	hypothetical protein	 2.150973e-03	 2	6.355469e-01	-9.926794e-02	-1.484696e+00	-8.166992e-01	3.295972e+00	0	 2	23	 TRUE	 TRUE	 62	TRUE	0.757940	0.4863870	0.8287312	0.6591098	1.0185051	0.7878519	0.5566300	0.5862686	N	1.1486227	0.6596917	34.11538462	0.17470196	0.2983771	0.2065067	0.08258735	FALSE	0.3860652	0.05357630	FALSE	0.03284303	0.6596917	0.2032546	0.4400804
182710	212	276862	276863	1	   26	Same	+	+	  1.0745147	 3.83046360	  5.8818937	  4.56322997	1.474990	2.517193	0.8978442	1521	Putative transcriptional regulator, homolog of Bvg accessory factor	K	hypothetical protein	1.494697	2.524381	0.9171967	1281	Disulfide bond chaperones of the HSP33 family	O	chaperonin	 1.757791e-02	23	3.883560e-04	 2.080716e-02	 2.022198e-01	 6.114087e-01	6.214897e-03	0	23	38	 TRUE	 TRUE	 63	TRUE	1.889939	2.1196910	2.3272715	1.7636457	2.0908599	0.9665021	1.1467241	1.2316048	N	1.1486227	0.8980739	15.14615385	0.67723803	0.8456362	0.7206440	0.91996597	 TRUE	0.5115019	0.92328925	 TRUE	0.82696977	0.8980739	0.6850716	0.7812982
182710	212	276863	276864	1	   25	Same	+	+	  0.0000000	 0.94520208	  0.9452021	  0.94520208	1.494697	2.524381	0.9171967	1281	Disulfide bond chaperones of the HSP33 family	O	chaperonin	1.672786	2.744673	0.9227982	760	Parvulin-like peptidyl-prolyl isomerase	O	protein secretion protein	 9.094140e-03	 1	3.171569e-02	-5.841793e-03	-4.879991e-02	-2.903076e-01	1.285869e+00	O	38	 1	 TRUE	 TRUE	 64	TRUE	0.757940	1.4009490	1.5955349	0.7586607	0.9161387	0.8849028	0.8554551	0.8352451	Y	2.8103291	0.8871080	14.82307692	0.68542792	0.8269151	0.7281746	0.91235624	 TRUE	0.4638000	0.90004244	 TRUE	0.78657929	0.8871080	0.6616491	0.7611106
182710	212	276864	276865	1	   99	Same	+	+	  0.0000000	 0.94520208	  0.9452021	  0.94520208	1.672786	2.744673	0.9227982	760	Parvulin-like peptidyl-prolyl isomerase	O	protein secretion protein	1.585343	2.771708	0.9532110	31	Cysteine synthase	E	cysteine synthase A	 5.899547e-03	 1	7.646284e-03	-1.911440e-03	 1.266917e-02	-8.264232e-02	3.625409e-01	0	 1	48	 TRUE	 TRUE	 65	TRUE	0.757940	1.4009490	1.5955349	0.7586607	0.9161387	0.8388472	1.1181637	1.1629199	N	1.1486227	0.7731790	24.10769231	0.31461361	0.6009976	0.3607555	0.40877928	FALSE	0.4984528	0.40728447	FALSE	0.25268954	0.7731790	0.4256814	0.5801995
